5.0146,-4.8516,0.092195,-37.754,76.352,81.88,0.066444,-36.519,-33.229
5.0156,-4.846,0.09808,-27.708,76.104,82.611,0.07363,-41.163,-32.537
5.0157,-4.8304,0.10042,-23.839,76.31,82.199,0.076441,-30.504,-32.732
5.0436,-4.8356,0.098415,2.9914,76.354,82.722,0.067233,-3.4405,-32.232
5.0491,-4.8475,0.093549,6.3698,76.328,82.246,-69.253,-12.796,-32.189
5.0444,-4.8372,0.10475,2.1014,76.269,81.413,-66.594,-11.471,-31.98
5.0432,-4.8888,0.078143,-29.403,76.454,77.45,-4.5518,-7.8152,-31.625
5.0652,-4.916,0.06347,-17.45,77.157,73.866,-0.79129,0.58133,-32.181
5.0614,-4.91,0.062225,-7.9053,77.153,74.311,-21.027,11.381,-32.417
5.065,-4.9068,0.057954,-4.4945,77.58,73.966,-29.806,7.2515,-33.176
5.0587,-4.9035,0.060989,-13.117,77.505,74.334,-5.0524,8.5993,-33.152
