5.4018,4.3045,2.4734,-33.67,31.699,58.651,-17.463,-7.57,28.966
-2.9713,6.4342,0.20743,-90.001,66.218,78.624,-7.6889,14.888,27.138
6.9743,-3.5365,-4.9815,-77.225,-13.286,82.411,0.046969,-34.235,-7.8725
4.9343,-5.5656,1.2885,17.354,-26.27,90.531,-6.0016,-36.409,46.168
-0.80076,-1.2018,-3.4345,-90.004,-20.556,42.542,-115.91,-5.2265,51.507
1.2241,-1.7693,1.0864,-69.615,-7.0765,19.23,-6.2243,39.205,-35.912
-2.0122,4.0703,1.1093,20.006,57.16,-32.185,0.085987,-50.782,26.508
-5.8116,7.3417,-3.9838,-89.965,13.505,35.05,-119.03,68.61,49.092
6.9037,-0.35425,-3.2138,19.645,-6.7738,116.55,-107.63,-49.895,27.108
9.3532,0.4713,-3.4981,-90.004,34.023,44.624,-111.51,-2.6504,32.548
-6.5437,8.9244,-3.2666,-7.4124,28.98,57.471,-18.882,6.0925,21.909
-6.3413,-6.0082,-4.7752,13.604,22.639,-13.879,0.10245,34.192,-10.824
-9.5878,5.0253,-4.1326,-90.008,77.157,34.807,-36.323,-8.1756,-19.497
-5.1805,-3.9657,-1.7689,16.817,-19.217,10.671,0.082443,-58.143,-36.364
9.9214,-2.3173,3.0477,-68.91,62.908,78.655,0.055179,7.508,0.68303
-8.9268,-5.3084,-0.72294,-36.587,63.224,62.829,-7.5817,-29.035,36.181
4.4627,-9.0153,-3.3666,-90.003,63.255,55.2,-6.554,0.37974,-9.9443
1.27,6.3578,-1.9038,-36.074,3.6583,65.084,-129.7,-0.5439,-48.157
-0.077663,-7.8999,-0.33842,20.006,52.88,-45.441,0.086234,90.038,-47.094
9.8605,0.10188,3.4497,-90.005,69.391,78.012,-30.811,18.351,0.75959
3.1998,7.1299,-1.3355,20.005,24.413,5.2164,0.092432,35.455,-16.168
8.3615,8.6119,4.6819,-41.994,15.217,20.706,0.095641,-61.14,22.825
-6.8357,0.83167,-3.2023,-90.007,64.32,17.088,-113.29,18.699,-1.0056
6.3636,-3.4086,-0.43036,-89.074,-2.5198,28.57,0.054237,-62.558,45.653
-2.0355,-0.1479,-1.8156,17.1,-8.225,-7.6859,0.033704,-38.717,19.621
8.1877,0.64242,-2.531,-12.775,49.193,82.767,0.063021,-46.818,-19.66
-3.734,9.3225,-3.161,-5.6913,66.933,20.28,-130.07,25.586,4.6943
4.672,3.4319,-1.8591,-46.861,32.703,4.6093,-86.425,-17.461,-21.272
-1.1509,1.8497,4.8629,20.002,-28.661,96.424,-20.082,-18.971,44.478
-9.1438,-2.648,-4.3275,-90.004,-26.633,-36.791,0.066625,-75.104,30.981
2.9106,-4.0067,3.0536,-38.207,45.536,9.7376,-78.456,-19.836,-43.673
-8.5538,-4.3074,3.2236,-35.431,31.245,21.765,-14.953,-0.36306,-31.553
2.0087,2.4403,2.3674,-21.958,4.4699,146.59,-65.248,-4.2027,-23.156
-9.9464,-7.1739,2.0983,-59.709,62.313,62.771,-12.994,-42.605,18.74
8.7066,0.14836,-2.3229,-26.643,21.648,-7.2541,-5.4824,17.716,-49.639
-2.0017,8.994,-3.5629,-73.989,65.507,17.294,-0.022643,22.547,34.342
3.3866,1.6996,-3.3713,20.006,70.215,5.9753,0.093772,-30.6,-7.1576
-7.0976,-7.7175,4.0779,-90.007,-21.815,14.719,-52.022,17.609,-6.6365
-2.6586,5.9152,4.2049,18.742,3.2916,56.812,0.05351,-40.664,48.116
-3.9287,-9.2226,1.1059,-90.006,82.578,-11.944,-40.497,-11.689,43.065
-0.30579,-2.4264,-3.1818,20.005,12.947,6.4532,-37.457,61.686,-46.368
6.193,2.6032,-4.9632,16.912,52.281,44.79,-42.035,11.143,-42.023
6.8093,5.9454,-0.64831,-7.9454,69.244,95.969,-130.03,-18.051,-0.5549
-2.8886,2.2443,3.967,-90.004,35.959,23.988,-79.652,-21.533,21.453
-3.2132,-7.4019,3.0744,-4.1854,30.764,33.583,0.074025,-3.9518,19.353
-1.7999,6.3469,2.0925,-21.042,30.053,-31.23,0.076932,35.432,-9.8636
4.6656,-7.5076,0.97847,20.003,-12.05,50.388,-130.09,-51.508,-44.249
-7.7217,5.4243,1.185,-44.38,50.511,57.885,0.072087,6.6841,-39.242
-2.0778,-1.1892,2.0146,20.004,56.389,-21.038,-123.58,-5.6789,-20.028
-5.8253,-4.3545,-0.95496,-89.782,12.867,-53.045,0.11738,20.087,-2.3118
5.7393,-7.6846,-2.6861,-89.977,61.944,36.676,-3.4684,-1.9658,28.444
9.2151,1.6393,1.0242,-90.004,58.897,19.395,-124.52,24.591,-30.625
-8.9497,-7.702,-0.49481,20.005,50.042,-19.928,0.10466,19.324,-5.9732
-0.25813,8.7877,-1.1818,-90.006,64.108,14.641,-80.572,-4.3039,-26.919
9.123,-6.6489,-3.4372,-90.007,77.836,29.618,-124.37,10.895,-14.126
0.040036,-8.6079,-3.1513,-75.079,44.127,-13.994,0.073584,20.901,-40.989
-5.3054,-3.4266,3.4568,-90.003,11.76,54.144,-119.67,11.501,5.5509
4.0097,-2.9869,-2.9035,-90.009,21.609,19.529,-98.627,5.7103,-32.617
1.6789,-3.8546,-3.4526,-88.097,25.344,102.41,-96.579,-18.074,-4.0435
3.937,9.1773,0.22488,-90.004,50.616,72.395,-21.534,5.3599,26.129
0.33274,-3.1072,4.3693,-4.4416,-4.4972,-31.483,0.074581,-46.838,46.282
-6.0618,5.532,3.0452,18.101,31.456,113.21,-115.75,-8.7711,-28.505
-3.9308,5.12,1.4642,20.005,31.399,83.452,-125,35.585,-6.0126
8.5483,-9.5124,0.9466,-53.974,37.444,63.356,-19.463,-12.753,14.139
7.1601,-1.4498,-0.45415,-31.735,-18.039,10.308,0.097166,28.956,3.8791
-2.7958,-2.9408,-4.1869,20.007,77.615,-10.393,0.064449,19.932,7.0209
-8.2014,-5.7079,3.0794,-12.358,-17.83,22.361,-123.36,50.85,13.102
7.7336,-5.9133,-2.5036,-90.002,-12.497,108.57,-9.2471,28.211,-28.958
-2.06,-7.2676,-3.7974,-90.003,17.993,68.818,-130.05,-33.513,-46.698
8.9034,-7.9428,-1.7403,-89.952,-29.877,-13.299,-44.906,3.4287,-42.601
-3.8052,-7.0377,-3.9299,-44.463,1.3275,9.6783,0.049745,-2.2551,-41.803
3.4925,6.7425,-4.5007,14.834,-12.509,3.4265,-130.08,-20.944,-31.58
-4.7316,-1.1696,-0.20632,20.003,-8.2522,55.787,-28.693,29.016,-3.9996
-5.0672,5.3547,-1.1109,-46.219,55.916,70.472,-130.09,79.638,46.481
-6.3976,-8.0174,1.6455,19.964,55.717,58.69,-24.035,30.552,-34.257
-1.0516,5.2787,-2.5219,20.006,36.635,-14.56,-4.3116,-90.032,-45.242
-2.3682,6.1174,4.9833,20.003,-29.568,73.772,-78.004,59.798,42.832
1.7181,3.3594,2.1508,-78.282,55.112,-14.833,0.069423,12.999,-4.9771
-0.358,-7.3303,0.48313,-90.03,-8.081,-30.809,0.072997,-16.195,-10.924
3.3952,-3.0789,-2.9945,-18.324,-18.247,79.978,0.038095,-10.594,-22.799
6.098,1.7438,-4.9774,19.909,64.367,-9.7304,-66.401,-6.0669,-42.862
6.7821,-9.6395,-2.9362,-20.514,-23.333,1.5498,-13.256,39.599,-36.563
6.1903,0.40931,-4.6707,-36.138,48.079,22.562,0.059359,-0.10695,2.6147
0,0,0,0,0,0,0,0,0
7.8975,9.3448,1.6368,20.008,24.79,-1.7989,0.061317,-8.1876,28.452
-2.8137,0.45649,-3.4297,-89.401,-5.4166,112.24,-16.08,-27.796,-28.474
-6.3597,6.3199,3.682,-90.005,81.397,-6.4029,-87.444,-15.02,43.612
1.55,3.51,2.1722,-62.972,23.916,-39.677,0.084529,-1.0675,32.998
8.337,8.0949,-2.4418,-90.005,35.65,97.863,-129.17,13.098,43.791
-8.8384,0.57651,2.3309,19.797,0.36264,4.3675,-78.133,-1.1676,12.421
-7.3477,5.1505,-0.86348,-90.005,15.315,80.986,-79.299,5.6851,-9.8546
0.15045,-6.9974,0.70495,-60.246,7.5253,83.913,-9.632,2.6014,-3.621
-5.9621,-8.1566,-4.859,-20.165,-28.944,14.119,0.093711,16.724,20.404
-3.3421,2.8649,4.7857,-90.007,-22.547,11.012,-0.061166,9.9623,15.658
-6.5386,2.6583,4.9211,20.007,31.375,3.1472,0.054512,-20.455,-28.108
9.4307,-5.5572,2.5036,-25.628,6.7085,-28.736,0.033821,-14.993,39.062
