0,0,0,0.5626,0.20595,0.80067,0,0,0,-0.41706,-0.25457,-0.8725,0,0,0,-0.38656,-0.2517,-0.88725,0,0,0,-0.42507,-0.34223,-0.83797,0,0,0,-0.41075,-0.66205,-0.62687,0,0,0,-0.62877,-0.37752,-0.6798,0,0,0,-0.63661,-0.36282,-0.68051,0,0,0,-0.52069,-0.48438,-0.70304,0,0,0,-0.46766,-0.59891,-0.65007,0,0,0,-0.54142,-0.63937,-0.54596,0,0,0,-0.55042,-0.60423,-0.57614
0.00032929,0.0043806,0.0016904,0.54894,0.19523,0.81274,-0.00086786,-0.0022163,0.00056664,-0.41369,-0.2501,-0.87539,-0.00027401,-0.00106,-0.00011017,-0.38412,-0.24854,-0.8892,0.0030313,0.0085281,-0.00021541,-0.43155,-0.33421,-0.8379,-0.0012816,0.009664,-2.8811e-05,-0.42251,-0.64396,-0.63781,-0.0095586,-0.0026524,0.004453,-0.62499,-0.38508,-0.67904,-0.0026814,0.0014028,0.0024124,-0.63403,-0.35949,-0.68467,-0.003298,-0.0089277,-0.0013507,-0.51717,-0.50969,-0.68757,0.003834,0.021617,0.00045476,-0.49121,-0.55904,-0.66798,0.0010581,0.00080753,-0.00089069,-0.54301,-0.63572,-0.54864,-0.0018889,-0.00049196,0.00036485,-0.54683,-0.60702,-0.57663
-0.0017535,0.010935,0.0048024,0.53522,0.18536,0.82412,-0.0023786,-0.0059473,0.0011603,-0.41011,-0.24633,-0.87814,-0.00076893,-0.0027139,-0.0005114,-0.38605,-0.25347,-0.88697,0.0054466,0.014525,-0.00045836,-0.44035,-0.33568,-0.83271,-0.0023275,0.025747,-0.00021737,-0.44126,-0.61979,-0.64896,-0.018564,-0.0047823,0.0084783,-0.617,-0.38898,-0.68411,-0.012229,0.0021776,0.0078808,-0.63002,-0.36302,-0.6865,-0.0058584,-0.020762,-0.0021605,-0.51943,-0.53364,-0.66739,0.012416,0.049644,-0.00048852,-0.5212,-0.52085,-0.67607,0.0027083,0.0020098,-0.0020911,-0.54544,-0.63004,-0.55277,-0.0055824,-0.0038282,0.0012662,-0.5388,-0.61612,-0.57454
-0.0086053,0.018581,0.0097575,0.52132,0.17798,0.83459,-0.0045421,-0.011279,0.0016662,-0.40641,-0.2435,-0.88065,-0.0015102,-0.0050692,-0.001287,-0.39203,-0.26629,-0.88057,0.0044645,0.011994,-0.00011136,-0.44602,-0.34994,-0.82378,-0.0016622,0.047574,-0.00086718,-0.46504,-0.59127,-0.65889,-0.021947,-0.0042934,0.0092998,-0.60914,-0.38629,-0.69262,-0.03045,0.0010353,0.016257,-0.62171,-0.37628,-0.68694,-0.0089548,-0.037781,-0.0027956,-0.51761,-0.55784,-0.64876,0.02408,0.076226,-0.0029408,-0.55078,-0.49448,-0.67241,0.0047949,0.0034593,-0.0035022,-0.54826,-0.6232,-0.55771,-0.010209,-0.0097163,0.0025349,-0.52612,-0.62855,-0.57282
-0.022455,0.025807,0.017286,0.50661,0.17444,0.84435,-0.0073203,-0.018297,0.0021869,-0.40288,-0.24192,-0.8827,-0.0024656,-0.0082507,-0.0021313,-0.40118,-0.28548,-0.87038,-0.0013267,-0.0048144,0.00061198,-0.44205,-0.38218,-0.8115,0.0022658,0.074462,-0.0028885,-0.49162,-0.5588,-0.66787,-0.016034,0.00021527,0.0062516,-0.60694,-0.37607,-0.70014,-0.056627,-0.0037061,0.027423,-0.60523,-0.40094,-0.6877,-0.011962,-0.058916,-0.0034092,-0.51154,-0.58052,-0.6335,0.034962,0.095398,-0.0057244,-0.57634,-0.48279,-0.65935,0.0070964,0.0049828,-0.0049689,-0.55105,-0.61605,-0.56288,-0.014647,-0.016898,0.0036404,-0.51043,-0.64156,-0.5726
-0.045534,0.030334,0.027639,0.48954,0.1763,0.85397,-0.010664,-0.027074,0.0026693,-0.39949,-0.24163,-0.88432,-0.0035994,-0.012379,-0.0027933,-0.41069,-0.30623,-0.85881,-0.0049274,-0.02778,0.00082261,-0.45127,-0.42202,-0.78629,0.011064,0.10582,-0.0069854,-0.51929,-0.52268,-0.67612,-0.0042165,0.0068904,0.0010826,-0.61236,-0.36491,-0.70132,-0.085934,-0.013578,0.03812,-0.57438,-0.43658,-0.69245,-0.014253,-0.082124,-0.0040183,-0.50175,-0.59889,-0.62416,0.041754,0.10384,-0.0076793,-0.59548,-0.48563,-0.63997,0.0093084,0.0063799,-0.0062481,-0.55351,-0.6096,-0.56746,-0.017881,-0.022905,0.0043613,-0.49558,-0.65068,-0.57534
-0.079432,0.028077,0.040643,-0.46752,-0.18655,-0.86408,-0.014488,-0.037673,0.0031382,-0.39635,-0.24279,-0.88542,-0.0048783,-0.017501,-0.0032178,-0.41896,-0.3258,-0.84754,-0.008616,-0.064546,0.001367,-0.45651,-0.47461,-0.75256,0.026121,0.14087,-0.013751,-0.54674,-0.48365,-0.68349,0.0078905,0.013213,-0.0036952,-0.6226,-0.3571,-0.69631,-0.10926,-0.029522,0.043335,-0.52312,-0.48162,-0.70313,-0.015509,-0.10511,-0.0046918,-0.48974,-0.61171,-0.62127,0.042304,0.099212,-0.0080815,-0.60542,-0.50393,-0.61606,0.011034,0.0074102,-0.0072217,-0.55513,-0.60469,-0.57113,-0.0197,-0.025783,0.0047517,-0.48577,-0.65431,-0.57957
-0.122,0.01048,0.053321,-0.43296,-0.21203,-0.87612,-0.018684,-0.050137,0.0035643,-0.39349,-0.24551,-0.88594,-0.0062184,-0.023596,-0.0031049,-0.42425,-0.34037,-0.83914,-0.0096377,-0.11482,0.0011356,-0.4528,-0.53721,-0.7116,0.047441,0.17801,-0.023111,-0.57344,-0.44469,-0.68806,0.014403,0.017456,-0.0054459,-0.63326,-0.35474,-0.68786,-0.11193,-0.028906,0.040268,-0.50951,-0.49433,-0.70429,-0.015781,-0.12595,-0.0053983,-0.47729,-0.61902,-0.62371,0.036493,0.080824,-0.0067314,-0.60249,-0.53662,-0.5908,0.01192,0.007855,-0.0076026,-0.55566,-0.60198,-0.57346,-0.020742,-0.027174,0.005023,-0.48007,-0.65771,-0.58047
-0.14394,-0.015884,0.055959,-0.41644,-0.24,-0.87692,-0.023114,-0.064499,0.0039504,-0.39096,-0.24992,-0.88583,-0.0075793,-0.030553,-0.0026323,-0.42607,-0.34886,-0.83472,-0.0043623,-0.17674,0.00035291,-0.43691,-0.60533,-0.66535,0.073831,0.21531,-0.033885,-0.60007,-0.40743,-0.68842,0.011087,0.018788,-0.0030505,-0.63937,-0.36,-0.67941,-0.10965,-0.018599,0.038911,-0.51403,-0.48739,-0.70585,-0.015299,-0.14293,-0.0060888,-0.4668,-0.62104,-0.6296,0.025789,0.048086,-0.003853,-0.58243,-0.58365,-0.56579,0.011624,0.0074913,-0.0073692,-0.55457,-0.60199,-0.57451,-0.021487,-0.02942,0.0052061,-0.4751,-0.66394,-0.57747
-0.15605,-0.041649,0.05739,-0.41864,-0.2571,-0.871,-0.027616,-0.080767,0.0042752,-0.38875,-0.25613,-0.88503,-0.0088831,-0.0382,-0.0017093,-0.42445,-0.35057,-0.83483,0.010351,-0.24592,-0.0014234,-0.40705,-0.67034,-0.62044,0.10279,0.25089,-0.044697,-0.62724,-0.373,-0.6837,0.0018706,0.018386,0.0014639,-0.63771,-0.36727,-0.67708,-0.10474,-0.0023784,0.037183,-0.52411,-0.47076,-0.70972,-0.014452,-0.15617,-0.0066935,-0.45895,-0.62101,-0.63538,0.014404,0.0025336,-0.00059057,-0.54105,-0.64048,-0.54501,0.010046,0.0061938,-0.0063813,-0.55164,-0.60488,-0.57429,-0.022108,-0.0333,0.0051659,-0.46863,-0.67208,-0.57332
