3.2929e-07,8.5543e-07,4.2759e-07,6.035e-07,4.2449e-07,1.0911e-06,3.3338e-06,-6.3282e-07,1.6991e-06,-6.131e-06,-3.7467e-06,-7.9418e-07,4.9352e-06,-4.5032e-07,1.2663e-06,8.0616e-06,9.9621e-06,-2.6077e-06,-2.5239e-07,1.5199e-07,1.5838e-07,7.4041e-06,7.1947e-07,-3.5324e-07,3.65e-05,7.9407e-06,-1.6635e-05,2.8049e-09,1.9588e-06,-1.5492e-06,-1.0296e-06,2.2797e-06,1.167e-07,6.943e-08,-2.9383e-06,2.0214e-06,6.6816e-06,-7.6807e-06,2.0546e-06,2.3264e-05,3.4376e-05,-2.4283e-05,-3.9429e-07,3.6121e-06,-1.9869e-06,-0.00027644,2.3981e-05,2.9195e-05,3.5383e-07,-5.3137e-07,-2.3784e-06,7.478e-07,2.8144e-07,3.7729e-07,7.0972e-06,3.9357e-06,-6.2039e-06,1.1634e-07,8.722e-08,2.1148e-07,1.45e-06,7.6098e-07,-5.1103e-07,1.2806e-06,-5.4911e-07,-1.7633e-06,7.3716e-06,7.326e-06,-5.5583e-07,-0.00058661,0.00042826,-0.00060113,-2.6602e-06,-2.8586e-06,1.5911e-06,-1.2342e-07,1.1068e-07,-1.4176e-07,1.079e-07,1.7404e-06,-5.1851e-07,-8.2159e-06,-1.6026e-05,-1.0588e-05,1.7318e-05,3.6443e-05,-2.7052e-05,-1.6698e-06,-7.3901e-07,4.8429e-07,0.00044972,-0.00021003,-0.00017373,1.0207e-07,1.4366e-07,1.2252e-07,-0.00031142,0.00015898,-9.3375e-05,-1.202e-07,7.8406e-08,1.9559e-07,-1.801e-06,-1.7676e-07,-4.7586e-07,-1.5892e-05,4.3117e-05,-0.00012595,-0.0003523,0.00028355,-6.7237e-06,-1.0154e-06,-2.0684e-07,2.5138e-07,-2.2043e-05,4.7403e-05,-2.2835e-05,-5.0761e-07,-2.1376e-06,-4.1492e-06,9.4562e-08,-2.4609e-06,6.6414e-07,-3.0965e-06,-2.5592e-06,-6.6413e-06,1.7242e-06,1.9535e-06,-2.4738e-06,3.1694e-07,5.2817e-07,-6.2018e-08,2.1527e-05,-5.1204e-06,-3.3449e-05,3.0252e-07,-3.9732e-07,2.3999e-07,-2.5661e-08,5.8985e-08,2.3361e-07,2.724e-07,-6.9198e-07,-1.3671e-06,-5.5736e-07,-3.5671e-07,6.1687e-07,6.5879e-06,2.3474e-05,-1.092e-05,3.1868e-07,-4.1138e-07,2.3113e-07,4.1024e-06,4.8598e-06,9.7253e-07,-0.00033996,-0.00088992,-0.0011365,-6.6497e-06,-8.1404e-07,-3.1876e-06,8.6637e-07,2.2732e-07,1.0424e-07,-5.7904e-10,2.0819e-08,-8.8186e-08,1.6225e-06,1.5298e-06,-3.4564e-07,-5.9888e-09,-7.9591e-09,2.1177e-08,8.4374e-08,8.0286e-08,-7.1566e-09,1.1631e-07,3.8016e-07,1.5022e-07,6.969e-07,2.94e-06,-5.9537e-06,-4.2161e-05,5.8785e-05,-7.7879e-05,-3.5705e-06,-9.8511e-07,-2.8252e-06,2.5032e-06,1.2446e-06,-4.5675e-06,2.388e-06,3.5921e-06,-1.5691e-05,6.1941e-06,1.4349e-05,-1.1829e-05,-2.2319e-07,5.4089e-09,2.6569e-07,-2.7677e-06,1.4205e-06,1.8844e-06,-0.00026297,-0.00026731,-0.00064158,-7.3599e-06,-1.2918e-05,1.8473e-06,3.6167e-07,-3.1259e-06,8.0612e-06,7.0746e-06,2.8394e-06,-2.5949e-07,2.3466e-06,-3.1208e-08,1.3424e-06,-1.1368e-06,-5.7282e-06,-1.7645e-06,2.7858e-06,3.7126e-06,2.3662e-06,4.418e-06,-1.0837e-06,9.6319e-07,1.5428e-06,6.3415e-07,2.8266e-06,1.6141e-07,4.4415e-08,1.0309e-07,6.9898e-08,1.8332e-07,2.465e-07,-2.6201e-09,1.3057e-08,-8.1482e-10,3.1594e-07,-1.0381e-06,1.1837e-06,-1.7027e-06,2.3956e-06,-3.9788e-06,6.5571e-06,1.9029e-05,1.8543e-06,-0.0011106,0.00073882,0.00039026,8.852e-08,4.4759e-07,1.1067e-08,2.7973e-06,-1.936e-05,-8.5636e-06,-5.2728e-07,-1.96e-07,-9.7248e-08,-1.8119e-06,-6.3099e-07,5.057e-07,3.9686e-08,-8.0693e-08,-1.3008e-07,-6.878e-07,2.8664e-06,2.1985e-06,0.00030211,0.0010509,0.00050096,-1.0242e-06,1.9201e-06,-6.7259e-07,-1.0052e-07,2.8426e-07,6.8875e-08,1.0668e-05,2.638e-05,2.5762e-06,-2.4674e-07,-8.4961e-07,3.2238e-07,9.7133e-07,1.6674e-06,-1.4393e-06,-1.3594e-07,6.2428e-08,-8.358e-08,-1.6932e-07,3.2747e-07,-2.2723e-07,-6.3003e-07,-4.2729e-07,-5.3006e-10,-8.1619e-09,-3.4438e-08,-7.0352e-08,-1.4956e-07,5.009e-08,2.8014e-07,1.1798e-07,-2.6361e-07,-2.7368e-07,3.9669e-06,7.0772e-06,5.2861e-06,-2.35e-05,1.8299e-06,7.581e-06,1.3684e-05,5.8122e-05,3.6175e-05,1.2621e-05,2.7386e-06,-1.7213e-06,3.2483e-05,3.864e-06,-0.00010419,1.1883e-06,1.074e-06,1.4242e-06,3.2733e-06,2.4236e-07,-1.6811e-06,1.8615e-07,1.0717e-06,2.3336e-06,-2.1497e-07,-4.3112e-07,3.48e-07,6.1874e-06,4.0376e-06,1.7373e-06,2.4822e-08,-1.3635e-08,1.1128e-07,-3.3775e-07,-2.4054e-07,-4.4002e-07,1.101e-07,-4.8661e-07,7.0705e-07,-0.00046196,-0.00032341,-0.0015875,1.7843e-06,2.9116e-06,9.9574e-07,-7.6745e-07,1.7857e-07,1.019e-06,0.00023537,0.00020618,0.00077741,-6.2986e-07,6.5683e-07,-1.5644e-06,-4.5996e-05,-2.2001e-05,4.0412e-05,-4.6206e-06,-7.7525e-07,2.08e-06,6.7646e-07,-2.8036e-06,-1.848e-06,-5.5117e-06,1.9202e-05,-5.5896e-06,-1.7741e-07,-2.0976e-07,1.5084e-07,-1.1753e-07,-2.7087e-07,2.5543e-07,7.1437e-05,-0.000135,-6.6068e-05,3.7901e-06,2.6984e-05,2.9998e-05,-4.884e-05,4.1875e-07,4.3409e-05,-2.0921e-05,-1.5242e-05,-3.1235e-06,-5.9548e-08,7.403e-08,-5.4483e-07,-2.5122e-06,3.3016e-07,4.7742e-06,2.8482e-06,5.0884e-07,2.3362e-06,-2.1209e-05,3.5381e-05,-4.0522e-05,3.9682e-06,-3.1418e-07,3.4289e-06,-1.899e-06,2.63e-06,3.726e-07,-3.1542e-06,4.2442e-06,-1.0829e-05,1.9983e-05,-4.1753e-05,-3.6312e-05,2.7265e-06,-4.3671e-07,-6.0108e-06,-9.9881e-06,2.8215e-05,-3.4755e-06,2.7326e-07,-5.4896e-07,-5.9767e-08,-4.6835e-07,-6.2015e-08,6.5183e-08,-1.377e-06,-3.5836e-07,9.2927e-08,-5.3595e-06,-1.3372e-06,-6.6765e-06,-1.6346e-06,-3.1156e-06,2.8655e-07,-3.7191e-08,2.3748e-07,-4.1755e-07,1.8081e-06,-7.3997e-05,-1.622e-06,-4.3082e-09,1.1532e-08,-1.5709e-08,-5.3095e-07,2.9353e-07,-1.6513e-09,3.1255e-05,5.5011e-05,-6.5051e-05,3.2484e-07,9.4025e-08,2.2836e-08,1.1903e-07,4.1784e-09,1.8599e-08,-2.9904e-08,-6.6533e-08,-5.6008e-07,-1.5498e-06,-9.2978e-07,5.1084e-07,-3.8091e-07,4.2202e-06,9.5825e-07,3.6567e-06,7.9589e-06,-2.2786e-08,9.8988e-07,1.7511e-06,-7.3004e-07,-1.0716e-07,1.9053e-07,-4.5595e-08,9.2846e-06,3.9013e-06,-3.2771e-06,-2.1382e-05,2.9007e-05,-1.1102e-06,3.0923e-06,-4.1613e-06,-2.9571e-06,-1.3478e-07,-7.1345e-08,1.0418e-07,-1.4112e-06,-5.6109e-07,-7.6141e-07,-1.9498e-07,7.6731e-08,-1.2212e-07,-2.9645e-06,-1.7473e-06,-1.0702e-06,-5.1531e-07,2.9642e-07,-8.2372e-07,0.0091162,-0.0093782,-0.012568,0.00045226,-8.8561e-05,-0.00012724,3.6325e-06,4.029e-06,-4.9509e-06,1.3123e-05,7.6631e-06,1.9502e-08,-1.9238e-06,1.4859e-07,1.2732e-06,8.1495e-06,-5.7793e-06,-1.4584e-06,2.3498e-06,-4.5544e-07,1.5276e-06,-1.3383e-07,-4.0868e-06,-1.6507e-06,-1.71e-06,2.078e-07,-3.4189e-08,-6.34e-07,6.4533e-06,-1.386e-05,8.6488e-07,4.3609e-06,-3.5678e-06,-8.5983e-07,9.5737e-06,-1.513e-07,-1.7701e-06,3.6728e-07,2.1587e-08,-4.0258e-07,2.8791e-07,1.73e-07,5.4053e-09,6.2317e-08,1.8101e-08,-7.9208e-07,3.6179e-06,2.3296e-07,-1.3556e-05,-6.581e-06,-8.9911e-06,-1.7797e-06,-6.1625e-06,1.3836e-06,2.1161e-06,-9.1433e-07,-1.2059e-06,-5.7772e-08,-1.7922e-07,-1.1935e-08,-0.00018621,-0.00026173,4.9569e-05,2.7491e-07,3.3706e-09,7.4043e-07,-5.1522e-07,-5.1282e-08,1.1494e-07,9.1296e-07,1.1345e-06,6.3637e-07,2.1756e-05,-7.1712e-06,7.4108e-06,2.4338e-06,-4.6887e-06,1.5744e-06,-5.9074e-08,1.2659e-07,-1.237e-08,1.8982e-05,2.2186e-06,-4.9058e-05,-1.6463e-06,-1.4497e-06,-3.0569e-06,-9.0086e-08,-6.8597e-07,5.3371e-07,-2.9297e-08,4.7256e-08,-2.4625e-07,-1.9288e-06,-1.6275e-06,-4.4754e-06,-2.0515e-08,3.3755e-07,6.6894e-08,-2.9341e-08,2.1198e-06,8.0728e-07,-3.0052e-05,-1.8533e-05,1.0502e-05,-6.681e-08,8.2392e-08,1.7428e-08,1.7811e-05,-3.6825e-06,5.5245e-05,1.3816e-08,4.1893e-09,-1.1347e-08,-1.6484e-07,2.6211e-07,-4.2768e-07,0.00024997,-0.00029851,-0.00049167,-1.7388e-06,-1.9139e-06,5.2194e-08,-2.7063e-06,-2.5201e-06,-3.1701e-06,6.6192e-07,-6.8948e-07,6.6327e-07,-2.5198e-06,4.7633e-06,-1.3313e-05,4.1141e-06,-5.3914e-06,-8.2385e-08,0.00023246,0.00051866,-0.00072313,1.1798e-07,-2.1594e-06,1.3919e-07,5.6977e-07,1.4461e-06,2.1743e-06,2.8059e-06,3.5176e-06,7.6619e-07,-7.3344e-07,-1.2752e-06,7.6559e-07,-5.6574e-07,7.9835e-07,-3.1217e-08,-1.8615e-06,6.3022e-08,9.317e-10,1.7092e-05,-1.2867e-05,-5.7898e-06,-1.4263e-06,1.9856e-06,1.1016e-06,-5.206e-05,-3.9248e-05,3.9224e-06,0.00048588,-0.0012212,-0.0010438,3.5699e-06,-7.6272e-06,-3.5118e-06,-4.8162e-07,-6.4056e-07,-6.7953e-08,-2.8964e-05,-1.8926e-05,-0.00018827,2.9463e-07,2.5274e-07,4.1862e-07,-5.7535e-07,-1.042e-06,6.9185e-07,-3.0267e-06,-2.8968e-06,3.5131e-06,2.4219e-05,1.2431e-05,-1.4028e-05,0.00011608,1.0501e-05,-8.1704e-05,3.2846e-07,-7.3369e-07,5.2375e-06,7.1081e-05,1.9483e-05,-2.2246e-05,-1.2678e-07,4.4027e-08,1.3858e-07,6.2757e-07,4.0833e-08,1.9909e-07,2.5477e-06,-2.333e-06,-1.2795e-06,1.5734e-06,1.7784e-07,6.6344e-07,-6.3478e-07,6.1269e-08,-1.9e-07,9.0497e-06,4.2493e-06,-3.2353e-06,3.119e-06,-0.00014067,3.845e-05,1.3656e-05,-1.4051e-05,5.2192e-06,-8.5913e-07,5.2282e-07,2.0449e-07,0.00016231,1.7891e-05,1.5958e-05,-8.9159e-07,4.3987e-07,1.1572e-06,-1.5353e-06,9.4562e-06,1.1775e-05,-4.524e-07,2.3225e-08,-4.5825e-08,-5.9535e-07,9.6535e-08,-2.6305e-07,6.6798e-06,5.1952e-06,-2.9843e-06,1.196e-07,-2.8971e-07,3.844e-07,-1.1205e-07,1.5213e-06,-1.572e-06,6.1677e-07,2.6987e-06,-1.6539e-06,-3.3887e-07,6.846e-07,3.228e-07,-2.2258e-07,-4.7174e-08,-1.3681e-07,1.0046e-07,-4.4362e-07,9.363e-07,8.6639e-08,6.4745e-08,-5.9476e-07,-2.0923e-05,-2.8412e-05,7.5475e-06,-2.7819e-06,-1.7654e-06,1.4314e-06,-6.5477e-08,4.1564e-07,-4.0499e-07,4.5559e-07,-6.3538e-08,1.7537e-07,-1.9722e-06,1.1272e-06,-4.2863e-07,-1.1957e-07,-4.4495e-06,1.0782e-05,-3.3663e-07,2.4885e-07,-3.0678e-07,1.9513e-05,1.5633e-05,-2.568e-05,6.9211e-06,2.1657e-05,4.3376e-06,7.4747e-07,-3.4844e-06,5.6093e-07,-2.3865e-05,7.993e-06,1.4576e-05,-2.0345e-08,5.7651e-09,-5.2882e-09,-8.4298e-08,4.4694e-07,-1.1322e-07,7.745e-08,-3.7509e-07,-2.5892e-08,0.0024746,0.00012168,-0.0010011,0.0036909,-0.00031161,-0.0024318,-6.076e-07,9.7294e-07,-4.7927e-07,5.8278e-07,-3.1834e-06,3.6097e-06,1.0565e-06,-5.5896e-07,1.8514e-06,1.3543e-09,2.6758e-07,5.5442e-07,-3.552e-07,7.0787e-08,2.2691e-07,-3.8417e-08,-5.2789e-08,-4.2966e-08,3.9712e-06,2.9814e-06,-9.1569e-06,-2.1738e-06,-6.1764e-07,4.1176e-06,3.2853e-07,-2.535e-08,5.3988e-07,-4.1732e-06,-6.0278e-06,3.187e-06,-8.009e-08,1.4495e-06,5.507e-07,-3.9144e-07,-5.7311e-07,5.5724e-07,1.2734e-06,2.9806e-06,-1.2642e-06,0.00013914,3.8556e-05,-0.00015322,-1.8992e-05,1.8444e-05,9.9313e-07,0.00034044,-0.0002936,-8.7045e-05,-9.3026e-09,1.0377e-07,4.2443e-08,-0.0018705,0.0019295,0.00945,-1.0884e-06,8.6484e-07,-1.7642e-08,-7.2578e-07,5.7606e-07,-2.2551e-06,-5.6446e-07,3.8067e-07,-6.3871e-07,1.9728e-06,3.7043e-05,-0.00020246,8.8883e-07,3.3988e-07,-1.0967e-07,-4.6481e-07,7.806e-07,7.5899e-08,-3.3158e-07,-5.8795e-07,5.3431e-07,9.5719e-07,1.622e-06,1.0187e-06,1.0005e-06,-1.6327e-06,4.5787e-06,-2.7553e-06,-2.6094e-09,2.5078e-06,-6.0857e-05,0.00010457,-8.0508e-05,-2.5744e-05,-2.2256e-05,2.9489e-05
